3.219,1
3.925,0.439
3.967,0.925
2.245,2.578
2.536,2.078
2.286,3.148
1.259,4.495
2.814,3.398
3.078,2.509
3.398,2.467
3.273,2.273
3.467,2.203
3.675,2.036
3.314,1.939
3.62,2.439
4.161,2.953
4.786,2.106
4.87,1.898
5.092,2.856
5.328,2.773
5.023,3.175
4.717,3.717
4.953,3.55
5.175,3.828
2.523,4.842
2.759,4.759
2.87,5.009
2.467,5.661
2.148,5.717
2.398,5.925
2.036,6.328
2.12,6.814
2.356,6.967
2.439,6.606
2.648,6.231
2.37,6.259
2.828,5.814
2.967,6.036
3.273,7.564
3.384,8.259
2.828,10.259
2.523,10.384
1.898,10.689
1.634,10.634
5.245,8.759
5.314,9.203
5.106,10.148
5.828,9.898
5.995,8.509
6.356,7.759
6.661,7.175
6.87,7.773
7.398,7.37
7.036,5.842
7.439,5.661
8.245,5.759
8.036,6.064
7.689,6.453
7.925,7.745
8.342,7.217
9.384,7.106
9.523,7.384
10.286,7.675
10.245,8.078
10.148,8.328
9.953,8.495
9.786,8.328
9.217,10.425
9.967,6.814
10.328,7.009
10.439,6.731
9.356,5.203
8.55,4.592
8.578,4.273
8.12,4.009
8.189,3.773
6.092,0.495
6.939,0.37
7.37,0.328
7.342,0.717
8.884,0.689
9.106,0.467
9.439,0.606
9.523,1.023
10.703,0.467
10.87,2.064
12.467,3.981
13.05,5.134
12.286,8.884
12.467,9.606