Date Time,Elapsed,ECR,ECR,ECR,ECR,EXR,EXR,EXR,EXR,EDR,EDR,EDR,EDR,ECA,ECA,ECA,ECA,EXA,EXA,EXA,EXA,ETA,ETA,ETA,ETA,EDA,EDA,EDA,EDA,ETR,ETR,ETR,ETR,ETC,ETC,ETC,ETC,ETD,ETD,ETD,ETD,ETX,ETX,ETX,ETX,ECR,ECR,ECR,ECR
11/22/22 15:02,168,0.3203786,0.2011371,0.2242093,0.2014014,0.1915655,0.3726426,0.2760458,0.199525,0.2668928,0.1825721,0.1859199,0.1288049,0.04262218,0.07323702,0.03801555,0.06555549,0.1089597,0.2416724,0.1577789,0.2058668,0.08118869,0.1358042,0.2124108,0.2063388,0.4578387,0.3960318,0.4065829,0.4238872,0.03529875,0.08685685,0.01908686,0.04382427,0.2792135,0.7470706,1.475733,0.7193564,0.3181902,0.3147592,0.2310112,0.4156357,0.04064516,0.1552739,0.04958449,0.04827921,0.04888893,0.1156836,0.1289532,0.0756074
11/22/22 19:02,172,0.3178809,0.2243236,0.2470989,0.2269524,0.184435,0.3295228,0.2904505,0.1992006,0.233482,0.1881564,0.1715408,0.1304063,0.03846043,0.113883,0.0347433,0.07759266,0.0997869,0.2403414,0.1624542,0.2163851,0.08716553,0.1411765,0.2325382,0.1461707,0.536987,0.4324802,0.3940634,0.4264147,0.03622316,0.03622316,0.01702609,0.06854419,0.2966293,0.8301971,1.494723,0.6842754,0.3385068,0.3013268,0.2329826,0.4180221,0.03528826,0.1185715,0.05365583,0.02308289,0.02697991,0.108002,0.1909639,0.08117432
11/22/22 23:02,176,0.3230982,0.2515139,0.2396508,0.2048986,0.2109521,0.3260759,0.3002545,0.2415583,0.265283,0.1819017,0.1653533,0.1284689,0.044834,0.05022564,0.05782366,0.08414068,0.1081443,0.2074016,0.1565839,0.2055922,0.124931,0.1249941,0.2301437,0.1622608,0.5158111,0.4365933,0.3840802,0.4003925,0.07140806,0.03079047,0.02163907,0.03091283,0.2630257,0.6535245,1.35669,0.6133897,0.3513541,0.2908384,0.2921117,0.4316584,0.08878819,0.04995803,0.08922424,0.02827842,0.1733068,0.03724257,0.08861378,0.04857712
11/23/22 3:02,180,0.3266256,0.2529781,0.248527,0.2132298,0.2003967,0.3414537,0.3173807,0.2455104,0.2423356,0.1460377,0.160614,0.1136301,0.05628026,0.0707265,0.07109071,0.06128346,0.09380142,0.1990141,0.1650454,0.1835169,0.113806,0.1366832,0.2345122,0.1416417,0.5378692,0.4604317,0.3940628,0.426245,0.04606105,0.06155777,0.03932725,0.05684333,0.2752329,0.5993753,1.267962,0.5766921,0.3846856,0.2431615,0.236349,0.4166965,0.05415086,0.09357107,0.08554061,0.04095447,0.1350112,0.04479416,0.1166693,0.04967388
11/23/22 7:02,184,0.3178754,0.2609877,0.2436683,0.2125611,0.1845465,0.360144,0.3180472,0.2119767,0.2002995,0.1558199,0.1676436,0.1210321,0.05747812,0.1597931,0.06329528,0.05547323,0.09182174,0.1825891,0.1588446,0.1912092,0.1116579,0.1360245,0.2435846,0.1472562,0.5088128,0.4481131,0.3945537,0.4392514,0.04964404,0.05843425,0.04028719,0.04590097,0.2607713,0.616223,1.452523,0.5713937,0.3313945,0.2717759,0.2250918,0.3997202,0.1011322,0.06268219,0.09777387,0.036444,0.1729781,0.02034557,0.1652128,0.03777972
11/23/22 11:02,188,0.3466437,0.2620788,0.2427186,0.2107592,0.179523,0.4202644,0.31407,0.2220064,0.2618333,0.1774452,0.1994696,0.1476815,0.03119051,0.1809657,0.06389645,0.07607086,0.09784284,0.1974985,0.1774782,0.1879945,0.1134313,0.1544069,0.2396936,0.1305393,0.6786978,0.5149803,0.4321683,0.4566641,0.09053529,0.09053529,0.04644987,0.04315523,0.2534605,0.5960949,1.789645,0.609459,0.4050867,0.2843244,0.2154749,0.4409521,0.07433712,0.03827893,0.06294906,0.02518195,0.2225948,0.05331405,0.2144973,0.02880546
11/23/22 15:02,192,0.4607751,0.3841189,0.3790983,0.3137325,0.2448382,0.4834984,0.4694007,0.2375542,0.1378191,0.1727308,0.1959976,0.1722243,0.0432976,0.04215366,0.04215366,0.04215366,0.09332033,0.217573,0.150066,0.2313036,0.1152483,0.1990203,0.2813889,0.1359074,0.8168948,0.4998016,0.5155113,0.5672024,0.1141247,0.06454615,0.07693326,0.08564421,0.3752261,0.583963,2.184888,0.9515251,0.6081932,0.2096787,0.2757322,0.6450801,0.07937903,0.04132408,0.05062083,0.05062083,0.05062083,0.06934024,0.277799,0.6670797
11/23/22 19:02,196,0.490763,0.3983731,0.4062653,0.3445032,0.2296572,0.4611472,0.4518028,0.2436026,0.1316123,0.1656993,0.2091951,0.1603991,0.09371275,0.0716185,0.0716185,0.0716185,0.1073574,0.23834,0.1620431,0.2247072,0.1066875,0.2084996,0.2959895,0.1226433,0.7977784,0.4817846,0.4908704,0.5825573,0.06203188,0.06203188,0.08344292,0.0627616,0.4288746,0.5645896,2.16442,0.9318864,0.5891879,0.2027108,0.2537122,0.6567657,0.1047193,0.05313343,0.06238557,0.06238557,0.06238557,0.03718107,0.2018482,0.6177545
11/23/22 23:02,200,0.5100344,0.4114586,0.4312308,0.3419805,0.2071317,0.4616383,0.420122,0.2546691,0.1220848,0.1566953,0.2052164,0.1868691,0.06596147,0.03002403,0.06950807,0.06596147,0.1097607,0.2911086,0.1675512,0.230004,0.1220589,0.1987761,0.2841623,0.1212575,0.769663,0.47876,0.4911882,0.6338924,0.01202536,0.08277528,0.09063409,0.04752039,0.4288939,0.5526437,2.012707,0.9482103,0.3896675,0.2205544,0.2038744,0.6401695,0.06993195,0.05127527,0.02161718,0.02161718,0.02161718,0.02921423,0.2529685,0.4238422
11/24/22 3:02,204,0.4746172,0.4081959,0.4191789,0.3378738,0.2069378,0.4543633,0.4241875,0.2533474,0.1630557,0.169612,0.2111112,0.1874663,0.0876588,0.05112885,0.0715305,0.0876588,0.09553078,0.2183692,0.1295135,0.2403561,0.09056614,0.2062154,0.2659792,0.1269102,0.7653571,0.4783095,0.5008278,0.5974284,0.1172458,0.1172458,0.05485385,0.04825941,0.3813999,0.5294655,1.79614,0.8470247,0.3988017,0.1412597,0.245839,0.5093315,0.06297678,0.04999176,0.02285979,0.02285979,0.02285979,0.03844194,0.2387263,0.6262335
11/24/22 7:02,208,0.4599715,0.401716,0.3977507,0.3177246,0.2351744,0.4044135,0.4421434,0.2444008,0.1614728,0.1811289,0.1891357,0.1975861,0.1290878,0.005766707,0.04641477,0.1290878,0.08955219,0.2342789,0.1498653,0.2391904,0.1204313,0.1990014,0.2692652,0.1139749,0.7205819,0.4624092,0.5018286,0.6017084,0.0162647,0.107582,0.04968253,0.04553017,0.4249741,0.5009196,2.211366,0.800564,0.3611846,0.1402634,0.2345639,0.5012786,0.0598455,0.05036799,0.025081,0.025081,0.025081,0.07850931,0.2778621,0.6162046
11/24/22 11:02,212,0.4557082,0.3947676,0.3996103,0.3255382,0.1951962,0.4402244,0.4215971,0.2468306,0.1639953,0.2083341,0.1843358,0.2589163,0.06550365,0.01268266,0.03409879,0.06550365,0.09083484,0.2459468,0.1402032,0.2497602,0.1160342,0.1968564,0.2626092,0.1166443,0.7684495,0.3922343,0.4756594,0.5980392,0.09338837,0.09338837,0.04203659,0.04189776,0.3972113,0.4976761,1.887095,0.7044797,0.3498457,0.1269097,0.1733802,0.469171,0.07337833,0.05488349,0.009652019,0.02285964,0.02285964,0.03074254,0.2715425,0.6159208
11/24/22 15:02,216,0.4353272,0.3739303,0.3875239,0.3002301,0.1916138,0.4262051,0.4347058,0.2488045,0.164742,0.1985383,0.189782,0.2484679,0.05178303,0.009630573,0.007128807,0.09322979,0.08474876,0.2385601,0.1481918,0.2601363,0.111224,0.1872571,0.259219,0.1126317,0.7899036,0.4258988,0.4918548,0.5996306,0.1071654,0.1071654,0.05128807,0.04498667,0.3075423,0.4918379,1.881937,0.6318612,0.3431637,0.1107051,0.1445506,0.541693,0.08052252,0.02142515,0.01187618,0.01777674,0.01777674,0.01777674,0.278891,0.6198888
11/24/22 19:02,220,0.4269573,0.3732189,0.3562037,0.289909,0.1817406,0.4023109,0.4193069,0.2654637,0.1760719,0.2146433,0.2454278,0.2405271,0.102788,0.01775337,0.02268001,0.06682952,0.08388255,0.2340816,0.1480639,0.2291439,0.1072818,0.1834649,0.2756878,0.1112337,0.8204765,0.3858853,0.4636443,0.6161745,0.1109544,0.1109544,0.04702088,0.04542291,0.3370744,0.4737375,1.889755,0.6306988,0.3343521,0.1105071,0.1143986,0.5376012,0.08463475,0.02919439,0.01013269,0.01819175,0.01819175,0.01819175,0.2358483,0.6047733
11/24/22 23:02,224,0.4430997,0.3764255,0.3514263,0.279612,0.1818319,0.3368743,0.3939274,0.2703483,0.1439667,0.2114054,0.2311803,0.2554964,0.0430439,0.01162256,0.00926779,0.1073506,0.07884804,0.2402129,0.1297749,0.240416,0.1171795,0.1792706,0.2804462,0.1124615,0.6858637,0.3716648,0.4603699,0.6006389,0.08113319,0.08113319,0.05388315,0.0498899,0.3472334,0.535638,1.81222,0.6105921,0.3107563,0.1173663,0.1497068,0.5187742,0.1004819,0.05113132,0.01030435,0.01569247,0.01569247,0.004221511,0.2872006,0.6074359
11/25/22 3:02,228,0.4571671,0.3690231,0.3400044,0.256767,0.1736012,0.3062974,0.3793879,0.2931153,0.134944,0.2219778,0.2193157,0.2773906,0.08203699,0.06386262,0.009462555,0.102941,0.0689729,0.2589062,0.1340841,0.2291589,0.1329935,0.1610654,0.2832572,0.1047276,0.6669037,0.3668612,0.4456928,0.563576,0.08402303,0.08402303,0.05529978,0.04593326,0.2984728,0.5246235,2.080204,0.6014504,0.2966025,0.1087991,0.1287683,0.5220711,0.1138662,0.06575688,0.009067644,0.01836731,0.01836731,0.01836731,0.1870669,0.6020029
11/25/22 7:02,232,0.4261009,0.3522632,0.33538,0.2457803,0.1848653,0.3676727,0.3780791,0.1988188,0.1253793,0.220999,0.2181075,0.2827871,0.05135216,0.01897174,0.006103448,0.1056692,0.06169545,0.237713,0.1375612,0.2244778,0.09947899,0.1560195,0.2710414,0.09570345,0.637616,0.3899204,0.4800802,0.5940225,0.1142638,0.1142638,0.05743229,0.02787138,0.2189601,0.4653391,2.094094,0.6147692,0.2896121,0.1093464,0.137705,0.5181667,0.1138083,0.05446356,0.02235073,0.02232326,0.02232326,0.07757244,0.17974,0.596683
11/25/22 11:02,236,0.3906942,0.3519594,0.3373313,0.236498,0.1796327,0.3491323,0.347689,0.1968689,0.1158279,0.2749655,0.2011345,0.2845204,0.0205851,0.05088565,0.009429088,0.06821606,0.05951088,0.2498273,0.1315363,0.2177872,0.09921419,0.157267,0.2681693,0.09680285,0.5975665,0.3359872,0.4647216,0.5527734,0.08974423,0.08974423,0.009781781,0.044774,0.3518641,0.3685201,2.086467,0.5995262,0.3639624,0.09182774,0.1150894,0.5188652,0.07342271,0.01540597,0.01540597,0.04222594,0.04222594,0.04222594,0.1778805,0.5993885
11/25/22 15:02,240,0.3659562,0.3497245,0.3289791,0.2327481,0.1823004,0.3554631,0.3838614,0.1814905,0.1324662,0.3006386,0.190932,0.2803949,0.03617506,0.2296314,0.008059531,0.1247248,0.05325021,0.2072177,0.1247454,0.1790294,0.08906529,0.1547105,0.291519,0.09976018,0.6799374,0.3343139,0.4637164,0.5897339,0.08764973,0.08764973,0.01907553,0.04619999,0.3271079,0.3813567,2.171417,0.6211273,0.3739055,0.09641605,0.1336267,0.5027276,0.07380434,0.04688609,0.04688609,0.03903679,0.03903679,0.03903679,0.1907459,0.589369
11/25/22 19:02,244,0.3612095,0.3459162,0.3148055,0.2325835,0.1896676,0.3402702,0.3636848,0.2098458,0.1140211,0.3046884,0.2073298,0.2613942,0.03504508,0.2683453,0.007969581,0.09429224,0.05111227,0.1684287,0.1211253,0.2085055,0.09182388,0.1473261,0.2740299,0.1252941,0.6580853,0.3578611,0.43084,0.5484296,0.08802399,0.08802399,0.01187632,0.03703176,0.4316495,0.3828617,1.614577,0.6456577,0.3752411,0.08945066,0.1342455,0.474126,0.0851064,0.03013977,0.03013977,0.03022119,0.03022119,0.03022119,0.1996508,0.5920079
11/25/22 23:02,248,0.3729227,0.339037,0.2981236,0.2246545,0.1764473,0.3407543,0.3929698,0.196,0.1418486,0.3447115,0.2439001,0.2561114,0.03388518,0.005458042,0.004295731,0.1143449,0.04662664,0.1761737,0.115184,0.3573561,0.111358,0.1453234,0.2719105,0.1041384,0.6809017,0.3417937,0.455691,0.5329459,0.00397708,0.08226307,0.007766902,0.03595555,0.4300539,0.3965327,1.868459,0.6202542,0.3133386,0.09092467,0.1325099,0.4045312,0.0780858,0.03043082,0.03043082,0.0220204,0.0220204,0.0220204,0.1966101,0.5778146
11/26/22 3:02,252,0.3867296,0.3436492,0.2930388,0.232134,0.1711268,0.3182177,0.3993242,0.1893658,0.1683599,0.3144778,0.218442,0.238337,0.04404776,0.1732314,0.009876596,0.1420169,0.04163804,0.1531215,0.1194178,0.121648,0.1026329,0.1346277,0.2644892,0.1015931,0.6181577,0.3786128,0.4532991,0.5794558,0.01272651,0.07870671,0.009637555,0.0311875,0.3940717,0.3884231,1.671327,0.6498298,0.3002796,0.08744305,0.1029787,0.4001235,0.07143826,0.02455239,0.02455239,0.0297576,0.0297576,0.0297576,0.1963422,0.4051718
11/26/22 7:02,256,0.376343,0.3467485,0.2763516,0.2168095,0.1679738,0.2847757,0.3897191,0.220263,0.1912441,0.3419467,0.2215461,0.2026591,0.04036995,0.2103476,0.00912977,0.2103476,0.03808524,0.1458772,0.1028077,0.1002712,0.1038395,0.1281488,0.2648368,0.09931964,0.6019143,0.3715442,0.4285369,0.5743038,0.08767359,0.08767359,0.009248121,0.03465671,0.3336167,0.4071608,1.785155,0.6190196,0.3587737,0.09164245,0.1476331,0.3957572,0.04311068,0.01911769,0.01911769,0.07801168,0.07801168,0.07801168,0.1974364,0.4071579
11/26/22 11:02,260,0.3661215,0.3523698,0.2686555,0.2150965,0.1776332,0.283549,0.3642253,0.1930839,0.169808,0.2933464,0.2245639,0.2173948,0.04050424,0.2065378,0.00585647,0.2065378,0.03507498,0.1431401,0.10652,0.1088727,0.1134398,0.1302507,0.251875,0.1026333,0.6216517,0.3136651,0.4469553,0.5924645,0.08362275,0.08362275,0.009095541,0.03223912,0.4123454,0.4184476,1.928143,0.6459832,0.2942815,0.09251711,0.09483878,0.3832025,0.08124767,0.02833426,0.02833426,0.0245427,0.0245427,0.0245427,0.2196992,0.3911075
11/26/22 15:02,264,0.349021,0.3550812,0.2797886,0.2217164,0.2113322,0.2817934,0.3476568,0.1995449,0.1937689,0.2940207,0.2039395,0.2231057,0.03714,0.2134663,0.009491693,0.02289123,0.03524036,0.1353551,0.09453607,0.08286595,0.1057626,0.1315078,0.2662477,0.1113567,0.7007046,0.3216472,0.4358483,0.550046,0.005592391,0.005592391,0.005592391,0.02796268,0.3219899,0.4311563,1.477229,0.649737,0.2994533,0.09648468,0.1225119,0.3187713,0.08056127,0.02350247,0.02350247,0.02976486,0.02976486,0.02976486,0.1930911,0.5700451
11/26/22 19:02,268,0.3598641,0.3556169,0.2920927,0.2219025,0.1964921,0.290981,0.3047435,0.1757412,0.191924,0.3137448,0.2454276,0.2113806,0.06267154,0.005274999,0.007619139,0.007619139,0.02905212,0.16539,0.09163331,0.07666959,0.1162008,0.158225,0.2700568,0.109558,0.5860699,0.3317011,0.4487354,0.5787686,0.00371111,0.00371111,0.00371111,0.03221514,0.4256759,0.4445297,1.290618,0.6741383,0.3538907,0.0696129,0.1167693,0.3087863,0.05193664,0.01655524,0.01409846,0.02740957,0.02740957,0.02740957,0.2252005,0.5686777
11/26/22 23:02,272,0.3633536,0.3551686,0.2951224,0.2089187,0.1554732,0.2844993,0.2982511,0.1778994,0.2357758,0.4102333,0.2115979,0.1859577,0.03961292,0.008957346,0.009559961,0.009559961,0.02619006,0.1667486,0.09035246,0.07602944,0.1072608,0.1472221,0.2583513,0.116985,0.5638953,0.3357317,0.4689867,0.5960739,0.04565022,0.04565022,0.04565022,0.02361916,0.4134161,0.5156188,1.384434,0.6926392,0.3719292,0.07295979,0.0931584,0.3079459,0.05163941,0.01889766,0.01889766,0.02506854,0.02506854,0.02506854,0.225578,0.5609076
11/27/22 3:02,276,0.3641709,0.388988,0.3046446,0.2072093,0.1442429,0.2986436,0.2502927,0.1696399,0.2407126,0.3841028,0.2168117,0.127592,0.03266773,0.009079041,0.009840787,0.009840787,0.02290566,0.1845697,0.08625752,0.06789487,0.09404575,0.1432497,0.24121,0.1253918,0.5895694,0.3412024,0.4777475,0.5606211,0.03704042,0.03704042,0.03704042,0.03040602,0.4247125,0.4457653,1.436472,0.6923407,0.3685735,0.06960575,0.09168022,0.2941891,0.05402017,0.02232697,0.02232697,0.02494218,0.02494218,0.02494218,0.2340639,0.3811381
11/27/22 7:02,280,0.3665206,0.3776385,0.3135652,0.1983083,0.1388923,0.2812544,0.2650239,0.1625859,0.2562093,0.3567102,0.1990903,0.1239908,0.02933181,0.009545456,0.01216956,0.01216956,0.02100257,0.1419965,0.0840087,0.05810923,0.09889337,0.142702,0.2627726,0.1261199,0.5842624,0.3544852,0.4880806,0.5276846,0.008787076,0.008787076,0.008787076,0.02638291,0.4581774,0.4467791,1.295128,0.7158206,0.3836982,0.05732231,0.1237084,0.301732,0.06097004,0.01427853,0.01427853,0.01866925,0.01866925,0.01866925,0.1885436,0.6728458
11/27/22 11:02,284,0.3657751,0.3847334,0.3114859,0.1895592,0.08826016,0.2895954,0.2371935,0.1630411,0.3088506,0.3802254,0.1792822,0.1445105,0.04739894,0.04739894,0.01325218,0.04826393,0.01805623,0.168441,0.07994306,0.06582611,0.08911962,0.1453424,0.2584975,0.132868,0.5938969,0.4115091,0.5056421,0.5234331,0.00892141,0.00892141,0.00892141,0.02659239,0.3798344,0.5608127,1.515167,0.7174003,0.3776704,0.06132174,0.1193848,0.2877309,0.05272008,0.0159889,0.0159889,0.04506835,0.04506835,0.04506835,0.3131473,1.074795
11/27/22 15:02,288,0.393385,0.3882635,0.3111532,0.2032851,0.08961361,0.3001301,0.2383838,0.1539042,0.2965351,0.3406705,0.1924326,0.1343907,0.04395508,0.04395508,0.009958494,0.009958494,0.01931102,0.1774035,0.07945092,0.05796999,0.08457007,0.1393326,0.2867092,0.129245,0.652891,0.3735188,0.4880416,0.5072889,0.01622857,0.01622857,0.01622857,0.01622857,0.4796384,0.4555849,1.608011,0.7165243,0.3744647,0.06635604,0.09931628,0.2855469,0.05377399,0.01820614,0.01820614,0.03482892,0.03482892,0.03482892,0.2326757,0.007128009
11/27/22 19:02,292,0.3900898,0.3958184,0.2956822,0.2110527,0.08793154,0.2811752,0.2347201,0.1523054,0.2685906,0.3957332,0.1925363,0.1339034,0.03374098,0.03374098,0.01367826,0.01367826,0.0204033,0.1800189,0.07643557,0.05180649,0.08527239,0.1435139,0.2747922,0.1348866,0.6373189,0.4166462,0.4825512,0.4867297,0.01622857,0.01622857,0.04868182,0.0269076,0.3470836,0.4243587,1.622056,0.7066893,0.3732099,0.06098318,0.1311526,0.2947712,0.05546284,0.01633171,0.01633171,0.03086582,0.03086582,0.03086582,0.2291026,0.002832185
11/27/22 23:02,296,0.4041584,0.4022705,0.3092917,0.2196795,0.08705554,0.2378025,0.2311264,0.1765656,0.3101137,0.4500384,0.1868341,0.1274801,0.06932727,0.06932727,0.008327683,0.01465468,0.01880618,0.1510124,0.06981023,0.04818652,0.09866156,0.1460958,0.2783118,0.1401863,0.6042135,0.3840301,0.5375417,0.4898335,0.04868182,0.04868182,0.01859016,0.01859016,0.5286179,0.4940729,1.523798,0.6730697,0.5801046,0.06313656,0.0901987,0.3063552,0.06056934,0.01791802,0.004119617,0.03476298,0.03476298,0.03476298,0.1915884,0.001507267
11/28/22 3:02,300,0.4153954,0.4133372,0.3104717,0.2025337,0.07031658,0.2611206,0.216263,0.1580593,0.2908155,0.4635994,0.1942438,0.1512814,0.0233006,0.0233006,0.004824857,0.004824857,0.0176571,0.1456173,0.06714519,0.04537323,0.09192564,0.1469342,0.255436,0.143095,0.6310601,0.3992838,0.4895461,0.48704,0.1040433,0.1040433,0.0204496,0.0204496,0.5346329,0.4930241,1.593941,0.7404702,0.579618,0.06423268,0.0899635,0.3049701,0.06012832,0.01433618,0.01433618,0.03408431,0.03408431,0.03408431,0.1901344,0.000529846
11/28/22 7:02,304,0.4285682,0.4115422,0.2949092,0.1972276,0.06650254,0.2650805,0.2067844,0.1425059,0.2592373,0.4123921,0.1954785,0.1640872,0.03218903,0.03218903,0.009213235,0.009213235,0.01642952,0.1546144,0.06484816,0.04879707,0.08383398,0.1655301,0.2704737,0.1415513,0.6234677,0.4125282,0.5434046,0.5443355,0.08994961,0.08994961,0.01835275,0.01835275,0.5104249,0.4975856,1.649858,0.7267835,0.3874768,0.0670539,0.09764372,0.2914757,0.06410514,0.01456206,0.01456206,0.03884937,0.03884937,0.03884937,0.2655755,0.001571428
11/28/22 11:02,308,0.4254863,0.433193,0.3074083,0.1839934,0.05624079,0.2782711,0.2080932,0.1397797,0.2503357,0.4002251,0.1880628,0.1691208,0.03117325,0.03117325,0.001505422,0.001505422,0.0139368,0.1445549,0.06463803,0.04599506,0.07832569,0.1561609,0.2626387,0.1341195,0.653001,0.4495653,0.538505,0.5720537,0.05240129,0.05240129,0.01341317,0.01341317,0.5109196,0.527496,2.009372,0.7266066,0.3767704,0.05560981,0.1022967,0.2761448,0.06147637,0.01680761,0.01680761,0.02328403,0.02328403,0.02328403,0.2875665,0.02645471
11/28/22 15:02,312,0.4124626,0.4417061,0.2805755,0.179908,0.05577604,0.250002,0.2393159,0.185693,0.3704993,0.4404411,0.186301,0.1593819,0.0445019,0.0445019,0.006935543,0.006935543,0.01488347,0.1660492,0.06299712,0.03588973,0.1199863,0.1478459,0.2942339,0.1484894,0.6184157,0.4832099,0.5139831,0.531604,0.08818022,0.08818022,0.04140197,0.01285109,0.5237113,0.5651703,1.471836,0.7058548,0.3173848,0.06795488,0.1277599,0.3038562,0.1013744,0.02243214,0.02243214,0.01593926,0.01593926,0.01593926,0.09296908,0.03281091
11/28/22 19:02,316,0.4235031,0.4529024,0.2936093,0.1880533,0.06623043,0.2205769,0.2044315,0.1650309,0.3537138,0.3152887,0.1897838,0.2595736,0.02292201,0.009731061,0.008637376,0.008637376,0.01405944,0.1722293,0.05855236,0.04090568,0.1078485,0.153991,0.2739689,0.1700222,0.7621797,0.5541175,0.5416688,0.5285532,0.1066579,0.1066579,0.02568259,0.0189162,0.3020101,0.450749,1.455377,0.7102591,0.2850601,0.0630398,0.1357111,0.2613902,0.1044463,0.02549283,0.08650442,0.03079805,0.03079805,0.03079805,0.3291831,0.02567359
11/28/22 23:02,320,0.4118879,0.4596146,0.2908407,0.2066626,0.0648083,0.2390446,0.240697,0.1155135,0.4393192,0.4058211,0.1806963,0.2057737,0.01988201,0.009215829,0.007048487,0.007048487,0.01175752,0.1688891,0.05375408,0.0358096,0.1429356,0.1506964,0.299381,0.1685877,0.8154901,0.5116528,0.5157623,0.5270463,0.06788789,0.06788789,0.0158289,0.01976734,0.4075247,0.4721649,1.537576,0.7699058,0.2855583,0.06555945,0.1779858,0.2920782,0.1053769,0.03731177,0.03731177,0.0193681,0.0193681,0.04588613,0.1425155,0.03229952
11/29/22 3:02,324,0.4235888,0.4767104,0.2936781,0.2119232,0.06424441,0.2153036,0.2369109,0.1633691,0.4842997,0.3966875,0.168013,0.117551,0.01295447,0.009978343,0.01037179,0.07874346,0.009527458,0.1590555,0.05455362,0.02955043,0.1450756,0.1628195,0.3017817,0.1387065,0.7764833,0.5044172,0.4954717,0.5326822,0.07062035,0.07062035,0.01583323,0.01957846,0.4396024,0.4782818,1.594576,0.7521538,0.2984765,0.05768484,0.190464,0.288695,0.09453049,0.0460147,0.0460147,0.01951196,0.01951196,0.04626563,0.1662261,0.04042359
11/29/22 7:02,328,0.4379412,0.4883374,0.3022687,0.2187856,0.06247859,0.2630852,0.2386874,0.1494888,0.4764367,0.4989454,0.1692383,0.1273496,0.01359314,0.00380625,0.006713404,0.01568261,0.009592594,0.1778177,0.05035196,0.03521174,0.09627085,0.1551612,0.2965859,0.1543859,0.8442628,0.5015163,0.5384529,0.5336334,0.02416129,0.02416129,0.02663932,0.01938985,0.5232814,0.4807007,2.126923,0.7348049,0.2757989,0.05822148,0.1858668,0.2593089,0.1030655,0.03032898,0.03032898,0.02644718,0.02644718,0.0571611,0.3416736,0.02846417
11/29/22 11:02,332,0.4382767,0.4909976,0.2984138,0.2164201,0.06251342,0.2313417,0.2420508,0.1414061,0.4124555,0.4612119,0.18109,0.1262543,0.01667502,0.00923494,0.005197158,0.005197158,0.01006911,0.1974868,0.04691987,0.03450435,0.1052613,0.1643181,0.2831368,0.1407486,0.8396678,0.4990524,0.5470117,0.5251207,0.02687097,0.02687097,0.01962639,0.02691549,0.5780346,0.4490525,2.682601,0.7015026,0.2560512,0.05350728,0.172579,0.2439557,0.1631576,0.02764557,0.02764557,0.03672769,0.03672769,0.03672769,0.3507092,0.001352475
