Date Time,Elapsed,ECR,ECR,ECR,ECR,EXR,EXR,EXR,EXR,EDR,EDR,EDR,EDR,ECA,ECA,ECA,ECA,EXA,EXA,EXA,EXA,ETA,ETA,ETA,ETA,EDA,EDA,EDA,EDA,ETR,ETR,ETR,ETR,ETC,ETC,ETC,ETC,ETD,ETD,ETD,ETD,ETX,ETX,ETX,ETX,ECR,ECR,ECR,ECR
11/29/22 15:02,336,0.4584067,0.5229191,0.2921346,0.2335827,0.06445792,0.1645549,0.2519593,0.1793681,0.4771413,0.3327226,0.1824115,0.1002909,0.03462699,0.02372209,0.007105445,0.008661479,0.01066061,0.2044141,0.04294769,0.03327441,0.1069179,0.1592593,0.3161644,0.158669,0.7457472,0.5196124,0.5393845,0.5284164,0.03134445,0.03134445,0.006411765,0.02414672,0.4816345,0.4989093,1.957424,0.7689841,0.241862,0.06915373,0.1987999,0.2753051,0.03310934,0.03310934,0.03310934,0.05527589,0.05527589,0.05527589,0.170514,0.03694236
11/29/22 19:02,340,0.6147587,0.532879,0.3450343,0.2563481,0.06881895,0.2881403,0.1724089,0.1442439,0.3374633,0.4453228,0.1671509,0.05324411,0.1070412,0.04400731,0.04400731,0.05225714,0.01021152,0.06027197,0.0397693,0.03614562,0.0943632,0.1540134,0.2161804,0.151672,0.7332879,0.6122522,0.8214313,0.7070671,0.01970856,0.02270441,0.01304032,0.02343811,0.1789939,0.3288378,1.703273,0.7823516,0.2388493,0.06829687,0.09476408,0.2623951,0.01732456,0.01732456,0.01573782,0.0377938,0.0377938,0.03434342,0.2679851,0.04011073
11/29/22 23:02,344,0.5553845,0.5220018,0.3232421,0.2750877,0.06167238,0.2086113,0.1565511,0.1765218,0.3179427,0.4032884,0.179155,0.04821725,0.07099586,0.0401301,0.0401301,0.03037622,0.01291832,0.06440067,0.04473214,0.03491458,0.1290517,0.1487307,0.2198427,0.1245372,0.6168392,0.428722,0.658111,0.6383711,0.01286943,0.05758478,0.006642857,0.006642857,0.227947,0.3514483,1.712148,0.7541838,0.2446835,0.07971444,0.09290271,0.2857943,0.04189047,0.01351829,0.03140059,0.04451211,0.04451211,0.04451211,0.4587218,0.04113064
11/30/22 3:02,348,0.5722944,0.5278226,0.3237269,0.3376421,0.05991081,0.160822,0.1489593,0.1176686,0.2890206,0.3019675,0.212081,0.08662862,0.06014218,0.04371031,0.04371031,0.02045816,0.0140027,0.06909839,0.04648923,0.03707627,0.1346677,0.1807239,0.2314139,0.1256066,0.6138545,0.4550974,0.6642586,0.629049,0.02105155,0.03103066,0.009757821,0.009757821,0.2634208,0.3551097,1.735658,0.7618978,0.241565,0.0949074,0.09378669,0.2658761,0.04483101,0.04483101,0.02703873,0.08019283,0.08019283,0.02026266,0.2511049,0.03196394
11/30/22 7:02,352,0.6166951,0.51572,0.3384304,0.3733499,0.07046676,0.123701,0.1569904,0.1381047,0.2840355,0.2954303,0.1706808,0.06762251,0.1252393,0.04109899,0.05565,0.05371273,0.01918481,0.09182592,0.05367114,0.04855744,0.1341411,0.1759959,0.2043285,0.1219741,0.5284637,0.3963251,0.6376844,0.6478287,0.03130803,0.060486,0.009527091,0.009487843,0.3156461,0.2908479,1.665209,0.7876542,0.2314335,0.06918528,0.09406197,0.2731958,0.005009174,0.01763746,0.06850637,0.002677291,0.08216941,0.08216941,0.2681108,0.03696743
11/30/22 11:02,356,0.5476788,0.4982609,0.3228972,0.3792692,0.05985205,0.1444602,0.1491376,0.1249873,0.2567731,0.2695977,0.2554829,0.05965821,0.0798981,0.0443683,0.0443683,0.04811291,0.02277482,0.0731184,0.05682661,0.04373822,0.1125949,0.1722537,0.2050002,0.1322274,0.5591159,0.4501314,0.674168,0.6152553,0.01481296,0.04008186,0.003120313,0.003120313,0.1814428,0.2874228,1.744714,0.7628607,0.2367901,0.0978573,0.09956264,0.2607423,0.01281602,0.01281602,0.04099767,0.04099767,0.0436636,0.01677738,0.2051191,0.01272495
11/30/22 15:02,360,0.5744524,0.4613102,0.2822342,0.3531677,0.07929236,0.1866652,0.1521607,0.1240104,0.2619627,0.2791963,0.2296081,0.06194885,0.05452993,0.04652311,0.0535525,0.03764299,0.02291534,0.07062505,0.05635733,0.03951484,0.1087227,0.1640921,0.208119,0.1337398,0.4829442,0.3490736,0.5266498,0.5949131,0.01610942,0.04039343,0.004190024,0.004190024,0.2663851,0.3282782,1.896547,0.6982662,0.2940474,0.05334489,0.09455994,0.2859192,0.007497158,0.02122809,0.0294863,0.01200577,0.04129739,0.02380183,0.2102619,0.0191548
11/30/22 19:02,364,0.5519519,0.4410474,0.2873702,0.3221309,0.08917145,0.1445719,0.1399905,0.1363806,0.3272515,0.3448108,0.2498298,0.06542973,0.05734877,0.03305214,0.05636179,0.04028879,0.02438303,0.07302479,0.06597717,0.03942091,0.1306608,0.1691899,0.2174454,0.1284402,0.6386745,0.3495713,0.461482,0.5805202,0.02384493,0.03170239,0.003700782,0.003700782,0.2863526,0.2960365,1.750997,0.7202429,0.2937036,0.08669218,0.09435922,0.2648691,0.0046622,0.02934046,0.04562362,0.04562362,0.03901621,0.02831089,0.2437394,0.018636
11/30/22 23:02,368,0.5438935,0.4256651,0.287377,0.3103882,0.08909433,0.2776322,0.1398305,0.1956124,0.3076633,0.3512897,0.1976869,0.07550271,0.06252847,0.04067861,0.0423937,0.02708452,0.02627408,0.06890053,0.07014875,0.05256457,0.1114096,0.1732647,0.2059903,0.1301455,0.6634908,0.377688,0.4613617,0.6046597,0.01002868,0.03855825,0.002716949,0.002716949,0.2550863,0.3081786,1.849669,0.7322315,0.2504835,0.07331209,0.08632588,0.2805799,0.01927901,0.01287015,0.01995653,0.01995653,0.02123586,0.02948692,0.24359,0.01410579
12/1/22 3:02,372,0.6089699,0.4503493,0.2738284,0.2992051,0.09084078,0.05957018,0.1384854,0.1882483,0.2986442,0.3907337,0.3036878,0.07514047,0.05717711,0.04579681,0.04579681,0.03732281,0.02996243,0.07736911,0.07617936,0.05566102,0.112833,0.1750744,0.195763,0.1386432,0.6694829,0.3494876,0.4539012,0.5548515,0.03693011,0.03526563,0.008074425,0.007638527,0.2128196,0.2924389,1.549751,0.7101471,0.1947293,0.06841465,0.07937574,0.2638999,0.01992553,0.02452259,0.02452259,0.1330859,0.01839999,0.02106554,0.2209174,0.01439767
12/1/22 7:02,376,0.5731922,0.3913678,0.2844285,0.2734832,0.1098765,0.06968185,0.1716678,0.190375,0.2532559,0.2923077,0.284402,0.08227924,0.03417847,0.04528349,0.06704132,0.05183303,0.0348375,0.07963338,0.08186264,0.0558676,0.09862345,0.1846424,0.2042916,0.1394192,0.7005793,0.3436813,0.4617036,0.5457544,0.00961322,0.03697771,0.003029886,0.03735891,0.2376345,0.2998754,1.425818,0.7476614,0.2227918,0.08122998,0.06579573,0.2652889,0.02315687,0.0406099,0.02436386,0.02436386,0.03703698,0.02504659,0.2456625,0.01881549
12/1/22 11:02,380,0.5318377,0.333689,0.2800998,0.2484752,0.1014091,0.07406555,0.1737458,0.2018626,0.2327467,0.2910331,0.266577,0.08272216,0.04278083,0.04189456,0.05201578,0.04179957,0.03767515,0.07928527,0.08141179,0.05922499,0.09688107,0.1784226,0.2046115,0.1362344,0.6870577,0.3450822,0.4308957,0.567803,0.03663725,0.03663725,0.006605229,0.0606246,0.3127523,0.2936363,1.328942,0.7362109,0.2271179,0.06651641,0.06416053,0.2909527,0.02946417,0.02464304,0.02100164,0.1219927,0.04687804,0.02139131,0.2206975,0.01559958
12/1/22 15:02,384,0.4771908,0.283603,0.2417898,0.2205338,0.08947358,0.05571976,0.2049132,0.1848819,0.3222615,0.3085672,0.2298732,0.07895335,0.05032601,0.03675528,0.06083823,0.04933371,0.03903029,0.08655611,0.08145285,0.06552668,0.1196343,0.1737495,0.187174,0.1343523,0.7418137,0.3840984,0.4695009,0.5800536,0.02341945,0.02341945,0.008928597,0.06188904,0.2340518,0.3186845,1.300101,0.7918304,0.1797077,0.06031465,0.0833333,0.2597833,0.01233948,0.01570732,0.03847137,0.1380711,0.05640215,0.02409302,0.2312118,0.01538868
12/1/22 19:02,388,0.4418446,0.290174,0.241361,0.2134562,0.1092053,0.06186033,0.2113188,0.1564662,0.2901759,0.3159719,0.2470129,0.07477146,0.03711278,0.03797355,0.07103455,0.03071931,0.04013001,0.07404923,0.08640675,0.0707535,0.08362141,0.2063985,0.1785918,0.1382717,0.7182024,0.372857,0.4466928,0.5571361,0.04232111,0.04232111,0.005756381,0.1081439,0.2035816,0.367778,1.435671,0.7636486,0.1864051,0.06232608,0.07699595,0.2623852,0.0144351,0.02682059,0.02682059,0.1328598,0.036247,0.036247,0.2321067,0.004465419
12/1/22 23:02,392,0.3447366,0.2750641,0.2165768,0.2160543,0.1284803,0.05679406,0.2179756,0.1928953,0.4717122,0.2979786,0.2239603,0.06908356,0.01708996,0.05145406,0.02779466,0.0369561,0.04060744,0.06529947,0.0841317,0.06961725,0.08319154,0.1509786,0.1972532,0.1325534,0.7362,0.5456088,0.4355857,0.5367308,0.01904122,0.01904122,0.01198683,0.05776527,0.2755974,0.4099406,1.461823,0.7400896,0.1690153,0.08320761,0.08924975,0.2722515,0.01514403,0.01535537,0.01535537,0.06087931,0.03118277,0.02561104,0.250484,0.004601463
12/2/22 3:02,396,0.3590552,0.2633173,0.2176112,0.2198977,0.1136542,0.05817955,0.2050344,0.198351,0.3535239,0.3109313,0.2173957,0.08329722,0.03299231,0.04070203,0.07329208,0.04476702,0.04113687,0.067242,0.08999431,0.07670587,0.07180887,0.1771157,0.218074,0.1187344,0.7423547,0.3907107,0.4446813,0.54072,0.02319935,0.02319935,0.004477732,0.03268649,0.3298692,0.357448,1.400502,0.804207,0.1722205,0.06753148,0.1038834,0.2679215,0.01547683,0.01335109,0.01335109,0.152156,0.03599303,0.01741879,0.2444499,0.006881147
12/2/22 7:02,400,0.3291391,0.2346422,0.20017,0.2288883,0.09296498,0.06531865,0.2084043,0.1672582,0.423741,0.3126938,0.2363748,0.09870891,0.04552605,0.0649275,0.04081304,0.03504074,0.04175638,0.0688905,0.0954368,0.07205258,0.05470008,0.1596153,0.1892053,0.1319242,0.7557974,0.4042318,0.3984819,0.4989744,0.02998623,0.02998623,0.01261949,0.03385816,0.1983748,0.4259868,1.495229,0.7749813,0.1767416,0.08137962,0.1021298,0.2902934,0.01305847,0.02796197,0.02796197,0.1284223,0.0215816,0.0215816,0.2594503,0.01054199
12/2/22 11:02,404,0.2609558,0.2246902,0.1997501,0.2434493,0.09617982,0.05926052,0.2149454,0.1787936,0.6060702,0.2618857,0.2522206,0.1007153,0.02517072,0.04647916,0.02982283,0.04165618,0.04413565,0.07107192,0.09410448,0.07842498,0.05702159,0.1595028,0.195139,0.1153754,0.7598648,0.4141023,0.4564043,0.5059724,0.03620452,0.03620452,0.00755079,0.04928628,0.2402591,0.3948973,1.306669,0.7609733,0.157759,0.08444244,0.122016,0.2938319,0.01464036,0.02997372,0.02997372,0.09014815,0.01900326,0.01900326,0.2702995,0.01002816
12/2/22 15:02,408,0.2430979,0.2230812,0.1914633,0.267589,0.08865897,0.06488354,0.2422306,0.1744498,0.5108189,0.2745352,0.2625896,0.1148525,0.03355521,0.06890699,0.03806983,0.04892629,0.04317996,0.07052895,0.08948552,0.07888246,0.05467505,0.1370605,0.1750533,0.0989098,0.7289838,0.3878682,0.4481192,0.5176597,0.02371429,0.02371429,0.006826323,0.08539303,0.2378875,0.355173,1.364418,0.7679758,0.1497762,0.1159958,0.09358656,0.3012336,0.01179623,0.03136086,0.03136086,0.03136086,0.01929851,0.01929851,0.2393643,0.009169088
12/2/22 19:02,412,0.2304885,0.1802975,0.1789082,0.3054925,0.09799027,0.04086279,0.3142212,0.1406375,0.4143437,0.2604341,0.2460353,0.2122413,0.02183074,0.002968481,0.002968481,0.01784071,0.04549614,0.06207005,0.0836755,0.09467299,0.0693254,0.1403811,0.1432518,0.1092027,0.7614022,0.4142481,0.4793069,0.5406454,0.006321429,0.05012533,0.01115541,0.1522591,0.1635396,0.5001813,1.398432,0.5249507,0.1369025,0.2253525,0.102501,0.3114882,0.08827935,0.08827935,0.03225,0.009097642,0.009790522,0.0162362,0.2820633,0.02159908
12/2/22 23:02,416,0.2478045,0.218047,0.2207971,0.3783341,0.08264724,0.04466923,0.3193595,0.1529923,0.3184631,0.3042513,0.2696385,0.144515,0.04901624,0.04171081,0.04171081,0.01760584,0.05076839,0.05890015,0.07735568,0.09273385,0.07560445,0.1529135,0.1653523,0.1104523,0.8340862,0.3468668,0.3915832,0.496124,0.04581642,0.04581642,0.04581642,0.04581642,0.2230001,0.397717,1.511742,0.5016066,0.1376802,0.2212475,0.09322828,0.2599421,0.04110146,0.1554801,0.04302704,0.04302704,0.008417158,0.02455224,0.2935962,0.01049742
12/3/22 3:02,420,0.2699124,0.2449878,0.2346965,0.429364,0.08729575,0.04179582,0.372422,0.1669281,0.341518,0.2984792,0.2985597,0.1682634,0.0430232,0.02418344,0.02418344,0.03062081,0.05855161,0.06738022,0.1025443,0.1053371,0.08012201,0.1598623,0.1649681,0.1000185,0.6972424,0.3909676,0.3758695,0.5355779,0.008918122,0.03848482,0.01005213,0.01005213,0.1896836,0.431965,1.357807,0.4643895,0.1468548,0.1548391,0.06614836,0.2583818,0.004960458,0.03009793,0.03009793,0.01318481,0.01253731,0.01826848,0.3361893,0.01889764
12/3/22 7:02,424,0.2702225,0.2855588,0.2883204,0.4345615,0.07673336,0.04877855,0.4175009,0.161463,0.2392977,0.2797142,0.3319806,0.2236171,0.03248097,0.01378877,0.01378877,0.03131317,0.05718952,0.07682779,0.1095919,0.1107296,0.104315,0.1669065,0.1435103,0.07569888,0.7414197,0.3490847,0.3548453,0.5775087,0.005544181,0.03665806,0.01135326,0.01135326,0.2086825,0.4122314,1.217563,0.4532187,0.1600281,0.1035745,0.07099078,0.3682763,0.06381989,0.04193883,0.03936412,0.03717969,0.01030967,0.02396554,0.245437,0.0242496
12/3/22 11:02,428,0.2702719,0.2749646,0.2745357,0.4153193,0.1034159,0.08319642,0.3144286,0.1690798,0.2644376,0.3109626,0.2711487,0.1939188,0.04889407,0.01726898,0.01726898,0.03453555,0.05367866,0.07925633,0.1107155,0.1385724,0.0700234,0.1473566,0.1491148,0.07974252,0.9209602,0.3239109,0.2868997,0.4848711,0.008688864,0.04391592,0.009681016,0.009681016,0.1494281,0.4382792,1.08596,0.4229427,0.2073441,0.2134858,0.07926234,0.3167831,0.05411152,0.06204556,0.02304039,0.02304039,0.01110504,0.02471052,0.3090197,0.00135094
12/3/22 15:02,432,0.2669144,0.2775309,0.2596438,0.388711,0.1226176,0.07321122,0.2369245,0.1750006,0.2239276,0.2469411,0.2906383,0.2063021,0.05395212,0.007746952,0.007746952,0.01064522,0.0481903,0.0733783,0.1061321,0.1287179,0.07998929,0.1395716,0.1426678,0.08269809,1.187831,0.3283029,0.2635045,0.4227953,0.004827586,0.0404896,0.009092553,0.009092553,0.2168695,0.3417151,1.091316,0.4227816,0.2078286,0.1112786,0.06905416,0.2388383,0.05560839,0.05560839,0.03745019,0.03745019,0.03738753,0.0435622,0.2338539,0.00144375
12/3/22 19:02,436,0.2648878,0.2868492,0.2416178,0.3838998,0.09996685,0.06479044,0.1885378,0.1342104,0.2862967,0.2542612,0.2982469,0.2078196,0.05792618,0.01250765,0.01250765,0.03819117,0.04545481,0.07822663,0.1104484,0.1100382,0.07561276,0.1470117,0.1539671,0.1046337,1.063712,0.3099818,0.2636998,0.3971829,0.008468108,0.04911831,0.006840201,0.006840201,0.1649625,0.3590626,1.089496,0.4165697,0.2047236,0.1137171,0.09356266,0.2192817,0.1202108,0.02582711,0.02683123,0.02683123,0.1015173,0.1015173,0.2338992,0.001444989
12/3/22 23:02,440,0.2434164,0.2966111,0.2584802,0.4178475,0.1366694,0.1075522,0.1854307,0.1677559,0.3532884,0.2588193,0.3094943,0.2344261,0.0157171,0.0157171,0.0157171,0.04291194,0.05125532,0.08151247,0.11951,0.1042208,0.08000331,0.1363331,0.1643204,0.1115977,0.7731774,0.3189165,0.2453911,0.4542837,0.04382962,0.04382962,0.01208251,0.01208251,0.1635166,0.3653137,1.039405,0.436163,0.1418088,0.09180073,0.07731872,0.2133846,0.1009965,0.02355826,0.02355826,0.02355826,0.009819889,0.009819889,0.2146583,0.000820566
12/4/22 3:02,444,0.1906003,0.260236,0.2433178,0.3860629,0.1072526,0.08361375,0.1934138,0.1546215,0.3356226,0.2620476,0.3747459,0.2212423,0.008122197,0.01755886,0.01755886,0.02125455,0.04168938,0.09088947,0.1216258,0.1277758,0.07910421,0.1365221,0.1464331,0.1126733,0.8879983,0.3203478,0.2350105,0.3812924,0.04401961,0.04401961,0.01054033,0.003700541,0.2101984,0.4311187,0.9785727,0.4157242,0.1394033,0.09045561,0.07570785,0.20186,0.009611441,0.030041,0.007713461,0.007713461,0.01584939,0.01584939,0.2025297,0.002551873
12/4/22 7:02,448,0.1814466,0.2174708,0.2323844,0.3487892,0.05353109,0.04191623,0.1756,0.1333258,0.310666,0.2572086,0.1590999,0.1890593,0.1890593,0.02102158,0.03022648,0.007210084,0.03209549,0.08971094,0.1127809,0.08710209,0.06352818,0.1332328,0.1517192,0.08777779,0.7571615,0.2591547,0.237084,0.3426731,0.04065631,0.04065631,0.01015966,0.009911246,0.1818729,0.4675104,0.927901,0.4128532,0.1532729,0.115886,0.0639753,0.1960062,0.008566078,0.02430457,0.004203753,0.02028992,0.0506467,0.0506467,0.3582934,0.001579102
12/4/22 11:02,452,0.1623896,0.1877849,0.1907055,0.3313545,0.05659919,0.1021833,0.2037945,0.1440953,0.2074291,0.2488966,0.2963683,0.174915,0.174915,0.002950769,0.002950769,0.01670511,0.02756505,0.08863072,0.1107884,0.07789639,0.05801934,0.1257572,0.1563501,0.08460917,0.8485623,0.2393538,0.2708884,0.3403895,0.05179336,0.05179336,0.009566928,0.007256293,0.2927898,0.3528901,0.9513446,0.3953756,0.1394228,0.1277372,0.0611049,0.1983103,0.008720931,0.007828401,0.007828401,0.007828401,0.06246745,0.06246745,0.2717978,0.00060483
12/4/22 15:02,456,0.1472293,0.1731359,0.1753803,0.3254807,0.06722236,0.07233466,0.1784685,0.1126399,0.2271802,0.2280227,0.2874432,0.1893566,0.05671292,0.007653807,0.007653807,0.01991986,0.02538544,0.08364595,0.1061209,0.08308668,0.09057914,0.1134108,0.1576078,0.05454052,0.6805994,0.2207226,0.2594532,0.3341804,0.03923317,0.03923317,0.009034325,0.009034325,0.2906194,0.4415568,0.8614914,0.394202,0.1295043,0.1624812,0.07434479,0.2443087,0.008720931,0.01096154,0.01096154,0.01096154,0.04100735,0.04100735,0.2392956,0.001622516
12/4/22 19:02,460,0.1386816,0.173561,0.1572584,0.3515821,0.09564656,0.09015336,0.1348454,0.08823612,0.2164608,0.2275663,0.2503028,0.2826109,0.09468117,0.004792531,0.004792531,0.01083871,0.02767956,0.07903425,0.1091508,0.08490186,0.06015601,0.1045392,0.1366757,0.04817946,0.5635843,0.2576117,0.2390382,0.3202024,0.04042,0.04042,0.01315,0.01002549,0.1271607,0.4912352,0.9510268,0.3942019,0.2478539,0.06950086,0.04583173,0.2579203,0.08518392,0.01074852,0.01074852,0.01074852,0.03530412,0.03530412,0.18341,0.01865221
12/4/22 23:02,464,0.1211957,0.1797682,0.151002,0.3851014,0.06332757,0.09386726,0.145463,0.08484198,0.2468024,0.1885024,0.2409725,0.2148234,0.04005258,0.007850466,0.007850466,0.01618909,0.02630823,0.0886933,0.1089163,0.09442882,0.04997817,0.1061382,0.127944,0.05090227,0.5698874,0.2754746,0.2251794,0.3285747,0.05146221,0.05146221,0.01352934,0.009781145,0.1532826,0.3501738,1.096755,0.3868629,0.1988563,0.07730512,0.07556608,0.221048,0.01221818,0.003538546,0.003538546,0.003538546,0.05200265,0.05200265,0.1895257,0.000895594
12/5/22 3:02,468,0.1171651,0.1889316,0.1454797,0.4195983,0.08776928,0.1305593,0.1168222,0.08495951,0.2185648,0.1844451,0.2632833,0.1633181,0.05190644,0.05190644,0.05190644,0.01429733,0.02696072,0.08417195,0.1229645,0.09045136,0.04516974,0.06856567,0.1333364,0.04710236,0.8644669,0.3051733,0.2320466,0.3576128,0.02620056,0.02620056,0.01430241,0.005780488,0.1685002,0.3739804,0.9841322,0.4111311,0.1694401,0.06543466,0.05867833,0.2242529,0.1047691,0.003053471,0.003053471,0.003053471,0.01244982,0.03750617,0.4612085,0.001545202
12/5/22 7:02,472,0.1143681,0.197884,0.136897,0.4381208,0.1429104,0.09404347,0.119624,0.08515806,0.2398396,0.2234194,0.1807122,0.1871876,0.0389064,0.01260657,0.0389064,0.02001035,0.02716512,0.08049347,0.128038,0.08803251,0.04686006,0.06613059,0.1297704,0.04306173,0.854611,0.2609415,0.237677,0.4154896,0.03714757,0.03714757,0.00385,0.00385,0.1353001,0.3805854,0.9957348,0.4078608,0.09129023,0.06697903,0.07134006,0.2252251,0.01310156,0.00465114,0.00465114,0.00465114,0.01519324,0.04257772,0.1412592,0.001423071
12/5/22 11:02,476,0.1106009,0.2103821,0.1379712,0.4532371,0.102623,0.07174283,0.1385987,0.08094703,0.1975166,0.2476256,0.2548656,0.1868441,0.04124004,0.04124004,0.007016204,0.01824757,0.02915927,0.07853999,0.1282893,0.08824678,0.03373096,0.05884947,0.1369902,0.04813006,0.6168372,0.2119056,0.2197137,0.3435226,0.06154044,0.06154044,0.01005087,0.01052786,0.1025842,0.3628899,0.9986985,0.4071729,0.08436971,0.06236311,0.07643238,0.1917772,0.07039607,0.01070504,0.01070504,0.01070504,0.002966066,0.03643062,0.1280209,0.00093909
12/5/22 15:02,480,0.1225889,0.2251029,0.1499594,0.4565108,0.067941,0.1219452,0.150597,0.07652443,0.2648622,0.1849055,0.2186928,0.1770123,0.03536332,0.03536332,0.008496301,0.009249998,0.03187498,0.07397863,0.1224429,0.08781885,0.03474491,0.05310235,0.1408406,0.04269056,0.2747399,0.2181295,0.2378582,0.3488869,0.06540354,0.06540354,0.009750877,0.009750877,0.1379936,0.3669774,1.031824,0.3908302,0.1104437,0.03788965,0.07099374,0.1861181,0.06330606,0.05515217,0.05515217,0.05515217,0.000735091,0.03132597,0.1202771,0.001173234
12/5/22 19:02,484,0.1334266,0.2422997,0.1535894,0.4627948,0.05779935,0.08259781,0.1203276,0.06548508,0.2601312,0.1920972,0.2836611,0.1622017,0.042511,0.042511,0.0110569,0.0233168,0.0342708,0.0711864,0.1243163,0.08593027,0.03599288,0.04708859,0.1304016,0.04299311,0.8352519,0.1992055,0.2215332,0.3721873,0.0610909,0.0610909,0.007051627,0.007051627,0.1588819,0.4639778,0.9419613,0.42803,0.09830729,0.1234819,0.07551546,0.2445704,0.003351791,0.04086596,0.04086596,0.04086596,0.04363079,0.04363079,0.1412478,0.001396864
12/5/22 23:02,488,0.1475824,0.2585524,0.1662071,0.4728253,0.06173009,0.05670774,0.09130958,0.05800107,0.2590121,0.184794,0.2636573,0.1713205,0.03658475,0.03658475,0.03658475,0.009511628,0.03634724,0.07157372,0.131825,0.08498001,0.03410808,0.04826246,0.1391507,0.04711779,0.4919765,0.2053048,0.2253173,0.3238029,0.06490209,0.06490209,0.002922807,0.01009568,0.1372366,0.5391853,1.037747,0.4963931,0.09517754,0.1023029,0.04825982,0.1921548,0.007799335,0.03420547,0.03420547,0.03420547,0.000256277,0.04525737,0.1650669,0.001566879
12/6/22 3:02,492,0.1627323,0.2690521,0.1733434,0.4729013,0.0760118,0.05325044,0.09524228,0.053065,0.2381525,0.1750735,0.2359133,0.16596,0.06278351,0.06278351,0.06278351,0.06278351,0.03911744,0.07359792,0.129462,0.08814523,0.0314372,0.04623854,0.1396231,0.04145195,0.5900434,0.1870162,0.2017744,0.295792,0.0626962,0.0626962,0.02149718,0.01063666,0.1475194,0.5821998,1.404849,0.3956276,0.1228984,0.1771682,0.05658634,0.2005206,0.0187982,0.0338102,0.0338102,0.0338102,0.000136389,0.04850725,0.2087936,0.001518072
12/6/22 7:02,496,0.1787924,0.2805823,0.1816289,0.4634205,0.07842699,0.04596626,0.1037116,0.04795724,0.1996149,0.1629449,0.1669033,0.1752832,0.03789597,0.03789597,0.03789597,0.03789597,0.03962191,0.07342565,0.1306089,0.09035189,0.03616599,0.03928976,0.143591,0.03447742,0.509966,0.1832788,0.2073272,0.3241996,0.06589305,0.06589305,0.01658827,0.009775862,0.1086527,0.5209118,0.8392985,0.3911679,0.1164055,0.0769499,0.05876792,0.1761945,0.1254943,0.04190019,0.04190019,0.04190019,0.003986587,0.0315806,0.3670424,0.3670424
12/6/22 11:02,500,0.1988217,0.2866032,0.1946883,0.462481,0.0853437,0.04980095,0.09917448,0.03250928,0.185588,0.1680052,0.1730257,0.1583041,0.05854261,0.05854261,0.05854261,0.03724261,0.04168118,0.07746828,0.1322261,0.09892115,0.03673681,0.04062503,0.1262288,0.04728831,0.3612724,0.1702726,0.1853323,0.295461,0.04601563,0.04601563,0.01680963,0.01202384,0.1557565,0.3768456,0.8015181,0.4280157,0.1289946,0.08246887,0.07268361,0.142777,0.09308068,0.09308068,0.09308068,0.09308068,0.000316712,0.04060099,0.3830485,0.006634009
