Date Time,Elapsed,ECR,ECR,ECR,EXR,EXR,EXR,EXR,EDR,EDR,EDR,EDR,ETR,ETR,ETR,ETC,ETC,ETC,ETC,ETD,ETD,ETX,ETX,ETX
1/30/23 17:31,480,0.2962679,0.1982552,0.1905928,0.03046166,0.0123446,0.02221149,0.01376203,0.007988982,0.02921687,0.02900383,0.02900383,0.04336545,0.03048939,0.247176,0.0330469,0.01901587,0.02373479,0.02542837,0.02071919,0.03051175,0.02962408,0.006202124,0.03796897
1/30/23 21:31,484,0.1970168,0.1596937,0.1419085,0.01113662,0.01532634,0.01854942,0.01511179,0.007839459,0.03484047,0.03093592,0.03093592,0.05345012,0.02233235,0.2154287,0.03659058,0.03368539,0.0301542,0.02418498,0.02127786,0.02523225,0.01973876,0.0100461,0.0341125
1/31/23 1:31,488,0.1256933,0.1556584,0.1508694,0.0194628,0.01741979,0.01833153,0.01755387,0.02344666,0.03228709,0.02757368,0.02757368,0.04723948,0.05419942,0.2265939,0.02649496,0.02380411,0.0262188,0.02752474,0.02462992,0.03042618,0.02043986,0.01070393,0.04370755
1/31/23 5:31,492,0.1109892,0.1501794,0.09343091,0.01231211,0.01531623,0.01243191,0.01605107,0.02419429,0.02029483,0.0368417,0.0368417,0.03081813,0.03982831,0.177788,0.03537808,0.04589905,0.02250051,0.03667558,0.01587315,0.0194693,0.01868455,0.003775023,0.02523973
1/31/23 9:31,496,0.08787309,0.1247197,0.09770367,0.01144543,0.01327333,0.01385061,0.008627295,0.01833266,0.03398269,0.0145187,0.0145187,0.03554159,0.04109595,0.1794767,0.04312399,0.06393521,0.02116559,0.02680138,0.009252049,0.02293242,0.01461614,0.01113208,0.0157888
1/31/23 13:31,500,0.07481247,0.1095057,0.06652252,0.01331427,0.01800858,0.0144015,0.005685699,0.01323676,0.02096442,0.03249057,0.03249057,0.03088391,0.04333167,0.1944647,0.04275545,0.03903092,0.01629517,0.01992058,0.01107137,0.02659498,0.0178071,0.00494528,0.01049015
1/31/23 17:31,504,0.08095661,0.1131787,0.05983841,0.01114869,0.01752012,0.01156601,0.01162138,0.03378518,0.03176504,0.02678218,0.01642458,0.03406104,0.06983728,0.1731689,0.04139729,0.04775785,0.0123468,0.02763972,0.01292157,0.01946139,0.01745446,0.01004869,0.02744125
1/31/23 21:31,508,0.07145092,0.106195,0.05661651,0.01086135,0.01500556,0.009864347,0.01357337,0.01834063,0.01834063,0.02295908,0.02295908,0.03406128,0.05536834,0.1821582,0.04840365,0.03659897,0.01660596,0.0312588,0.02730855,0.02786524,0.02174126,0.008969495,0.0369029
2/1/23 1:31,512,0.06645302,0.1053431,0.03466671,0.01919483,0.01453541,0.01035633,0.007588081,0.03127715,0.01561076,0.0223078,0.0223078,0.03168075,0.05926221,0.1926574,0.03689221,0.04508749,0.0138224,0.01545552,0.02555778,0.02143646,0.01880278,0.004506199,0.03929962
2/1/23 5:31,516,0.05753482,0.09392196,0.0484624,0.007351878,0.0157819,0.0105789,0.00910348,0.03755383,0.02721929,0.0107627,0.0107627,0.0335745,0.06004719,0.2268808,0.03626862,0.0281343,0.01525435,0.01428754,0.01966384,0.02390994,0.02619201,0.009709734,0.0504575
2/1/23 9:31,520,0.05946809,0.07526743,0.04728057,0.0211284,0.01418329,0.009093209,0.0066322,0.0189437,0.0395888,0.01206637,0.01206637,0.03085064,0.06241018,0.1936917,0.02225282,0.02185531,0.01573645,0.01430061,0.02300814,0.03433048,0.03014349,0.02069871,0.02888848
2/1/23 13:31,524,0.05616283,0.07127118,0.05069973,0.01679049,0.01785526,0.00812763,0.01386254,0.03426711,0.03426711,0.01323235,0.01323235,0.03210892,0.05286413,0.1722034,0.04179643,0.02497766,0.01861484,0.01573316,0.02816023,0.01661708,0.02562088,0.007523417,0.01637904
2/1/23 17:31,528,0.05681055,0.0721437,0.08092135,0.01333624,0.01871122,0.007496458,0.01347515,0.03806915,0.03806915,0.01545717,0.01545717,0.03120163,0.03069565,0.1554065,0.04315484,0.02409768,0.02045799,0.03835621,0.02132541,0.01939539,0.02690175,0.01694226,0.0253687
2/1/23 21:31,532,0.04775309,0.06497242,0.06713698,0.01411422,0.01719296,0.01182759,0.01428947,0.03043401,0.01604975,0.01838128,0.01510619,0.0349428,0.02508876,0.1820518,0.04991455,0.02202846,0.02238514,0.01655837,0.02605516,0.01817085,0.02480867,0.008989804,0.02070441
2/2/23 1:31,536,0.05325448,0.08182707,0.06308915,0.009717144,0.02095996,0.00913882,0.01292492,0.02155718,0.02155718,0.02330957,0.007862195,0.03567747,0.03689284,0.1565775,0.04728903,0.01588962,0.02100046,0.01740658,0.0243884,0.01131932,0.02229908,0.005340043,0.02100709
2/2/23 5:31,540,0.03613184,0.07145109,0.05474842,0.0157775,0.02038432,0.008376567,0.01229159,0.00897152,0.01994854,0.02523275,0.013125,0.0350211,0.02621298,0.1871454,0.04054803,0.01979843,0.02113544,0.01991649,0.02416783,0.01190046,0.02480323,0.004855984,0.03220231
2/2/23 9:31,544,0.0324831,0.07789066,0.04018997,0.02109651,0.01835844,0.01074478,0.01270171,0.03215028,0.03215028,0.02078827,0.008093198,0.03620956,0.02444398,0.1559079,0.04222162,0.02211117,0.02708449,0.02442482,0.02114863,0.0149615,0.01840221,0.004988572,0.03626407
2/2/23 13:31,548,0.03167488,0.09160636,0.04015497,0.0205739,0.01901399,0.01093615,0.01424102,0.01869719,0.01869719,0.01586247,0.01646154,0.03157352,0.02564071,0.1379192,0.02645534,0.01850755,0.02319301,0.01771967,0.01475255,0.02341133,0.03598087,0.007471965,0.01234661
2/2/23 17:31,552,0.03217812,0.08954656,0.03663975,0.009505695,0.01786721,0.007988439,0.0125536,0.02094183,0.02094183,0.01204132,0.01717949,0.03160387,0.02668375,0.1349431,0.02216591,0.01631397,0.02221469,0.01625428,0.02184157,0.02186826,0.01578948,0.004706305,0.03332483
2/2/23 21:31,556,0.03305248,0.07948335,0.06399658,0.0110035,0.0184537,0.00793652,0.01116665,0.02633532,0.02633532,0.01463111,0.0151414,0.03128646,0.02496672,0.1160306,0.01981855,0.01378594,0.02092661,0.01906315,0.00841457,0.01629976,0.01589567,0.00665415,0.01304534
2/3/23 1:31,560,0.03468745,0.07099063,0.05722038,0.01159863,0.01860876,0.008180522,0.01260319,0.01497388,0.01497388,0.02743699,0.01057572,0.03243057,0.02485029,0.1243688,0.01490528,0.01499203,0.02163785,0.01787463,0.009344454,0.02296545,0.02179252,0.007388805,0.006140588
2/3/23 5:31,564,0.03318896,0.07682874,0.05242677,0.01772483,0.01849584,0.008563309,0.01220141,0.01488867,0.01488867,0.02311553,0.01580303,0.03245111,0.02453601,0.1346115,0.01619602,0.01665222,0.01902089,0.01691799,0.008075438,0.01544956,0.02145715,0.009580886,0.01593457
2/3/23 9:31,568,0.03114768,0.07854588,0.04586767,0.01127574,0.01711361,0.007584175,0.0145426,0.02411586,0.02411586,0.02173696,0.01492647,0.02591389,0.02374468,0.1365399,0.01877017,0.01224091,0.015589,0.01971686,0.02174528,0.009973049,0.02192941,0.004086366,0.01772761
2/3/23 13:31,572,0.02877999,0.07929701,0.01541212,0.02158131,0.0170414,0.008389455,0.01458652,0.01367943,0.01367943,0.01342972,0.01486634,0.01186547,0.02201641,0.142886,0.01314292,0.01190639,0.01961404,0.0195378,0.008275057,0.0174793,0.01480875,0.005537982,0.01014411
2/3/23 17:31,576,0.02217642,0.06109014,0.01620039,0.006153401,0.01061965,0.01125791,0.01794106,0.05722612,0.01839711,0.01839711,0.01590501,0.008675192,0.03620562,0.167605,0.03106427,0.03798427,0.06261393,0.01835616,0.01518693,0.02346762,0.01133404,0.008870122,0.01333324
2/3/23 21:31,580,0.02324041,0.05286819,0.01235089,0.01155837,0.01762019,0.01587526,0.01322367,0.06327771,0.02844211,0.02844211,0.06200299,0.03233397,0.05236796,0.1651129,0.01986943,0.0411386,0.05372159,0.01383861,0.004629545,0.02346762,0.01400626,0.02256374,0.02430657
2/4/23 1:31,584,0.02481039,0.0551257,0.02313338,0.006108933,0.03983994,0.0168372,0.01287552,0.0767677,0.02492388,0.02492388,0.01836183,0.04472114,0.03912167,0.1691048,0.02148986,0.04975456,0.04593769,0.02498604,0.02290086,0.01438509,0.01482988,0.02487717,0.02214164
2/4/23 5:31,588,0.02569954,0.04782269,0.01120964,0.004880991,0.03921029,0.01539314,0.0153192,0.02375652,0.02510545,0.02510545,0.008958582,0.04889995,0.03855525,0.1487576,0.01795149,0.06795984,0.04917061,0.01972776,0.01630778,0.01710385,0.008720132,0.01406013,0.01637601
2/4/23 9:31,592,0.02754865,0.04732894,0.0126239,0.003798481,0.04570761,0.0151212,0.01593876,0.006191354,0.01056739,0.01056739,0.02750359,0.02539147,0.04303348,0.08376408,0.01523758,0.05800071,0.03075534,0.01896088,0.02973244,0.009629985,0.01217753,0.006654256,0.02990994
2/4/23 13:31,596,0.02623272,0.03893866,0.01111666,0.007099878,0.0420185,0.01689656,0.01534691,0.01160161,0.01651049,0.01651049,0.009904889,0.03136894,0.04493083,0.1000252,0.02688788,0.06021668,0.02430251,0.01420094,0.01755297,0.01376495,0.004743772,0.01199971,0.02301374
2/4/23 17:31,600,0.02672604,0.04246811,0.01141247,0.01044858,0.03500457,0.01768777,0.01214484,0.009990291,0.01791607,0.01791607,0.006654322,0.03441587,0.04922699,0.1080234,0.01522047,0.05851594,0.03865018,0.02086663,0.01409556,0.01175919,0.006879404,0.00654198,0.02352684
2/4/23 21:31,604,0.02699943,0.03796327,0.009000584,0.008497694,0.03874473,0.02181591,0.01393365,0.005738271,0.01946462,0.01946462,0.03110914,0.02798143,0.04162493,0.1213027,0.01041455,0.06529482,0.03227714,0.01122245,0.01625114,0.01428194,0.006526297,0.01762474,0.01955019
2/5/23 1:31,608,0.02645588,0.03411691,0.008618433,0.005082111,0.02782308,0.01370307,0.01416235,0.004707159,0.01713764,0.01713764,0.0343,0.0196624,0.0402432,0.1307804,0.02933305,0.05798018,0.03580475,0.009026094,0.01413039,0.0084,0.006858736,0.02116659,0.02781028
2/5/23 5:31,612,0.01971333,0.02228045,0.007266112,0.007397923,0.03757381,0.01724209,0.01096812,0.004730932,0.02722689,0.02722689,0.01732051,0.03314564,0.04963617,0.1039648,0.01571108,0.04436313,0.03434825,0.0079706,0.01485519,0.02419082,0.007215925,0.01534507,0.01644924
2/5/23 9:31,616,0.02263912,0.02212616,0.008216892,0.002876838,0.04252805,0.01234615,0.01030251,0.0120625,0.02889061,0.02889061,0.02598232,0.01036588,0.04417406,0.09697349,0.02236722,0.04487957,0.02940103,0.01170687,0.01633602,0.02573982,0.007566806,0.003234142,0.01333522
2/5/23 13:31,620,0.02518984,0.0192165,0.008401641,0.003020887,0.037483,0.01031415,0.0117132,0.02394737,0.01147097,0.01147097,0.02850354,0.014045,0.04479926,0.08929378,0.01166681,0.04281817,0.02929072,0.006719335,0.009465115,0.01591237,0.005046733,0.01021607,0.02659057
2/5/23 17:31,624,0.01911652,0.02493868,0.007173147,0.004885917,0.03839187,0.01196237,0.01195673,0.01960452,0.02893841,0.02893841,0.01200222,0.01533805,0.03561716,0.07266852,0.02193524,0.04664801,0.03940987,0.00380744,0.01370997,0.01492308,0.007750936,0.01431679,0.02271772
2/5/23 21:31,628,0.01649177,0.0181474,0.006557333,0.004165572,0.04089653,0.01100504,0.01112107,0.01636668,0.02831348,0.02831348,0.02230493,0.01441486,0.04212934,0.06437991,0.02876999,0.05254532,0.03493007,0.01225432,0.01007018,0.0184799,0.01039854,0.00570004,0.01753299
2/6/23 1:31,632,0.0170775,0.01534434,0.01029409,0.005821128,0.04216084,0.009569477,0.01106424,0.02245032,0.02394737,0.02394737,0.01845513,0.01321312,0.03180294,0.06436991,0.03467648,0.04644389,0.02777985,0.004540445,0.007446118,0.01438804,0.008570977,0.01668802,0.01890367
2/6/23 5:31,636,0.01856452,0.01533024,0.005631118,0.004857827,0.04206405,0.01004139,0.008595836,0.01960452,0.01960452,0.01960452,0.01794381,0.01590931,0.03615818,0.06310392,0.02415477,0.04084156,0.01813366,0.005343757,0.01398387,0.01438804,0.007009575,0.003822658,0.02093526
2/6/23 9:31,640,0.01664909,0.01405854,0.005516091,0.005531951,0.03238844,0.01208257,0.008090402,0.01636668,0.01636668,0.01636668,0.01636668,0.03042405,0.04350698,0.0615716,0.03240732,0.05932808,0.02322317,0.01141148,0.006403913,0.009305882,0.005670586,0.003876171,0.01422308
2/6/23 13:31,644,0.01697324,0.01521164,0.006402308,0.002913591,0.03687027,0.01337527,0.00876636,0.02245032,0.02245032,0.02245032,0.01419839,0.02274536,0.04795604,0.06905062,0.0244843,0.05689116,0.02787545,0.008881363,0.01440785,0.009305882,0.008498512,0.009336721,0.01666304
2/6/23 17:31,648,0.01552398,0.01774268,0.008316256,0.005402049,0.03479362,0.008799785,0.00946567,0.01114055,0.01114055,0.01114055,0.01636668,0.0148038,0.05206541,0.06545039,0.03037368,0.01770289,0.02610793,0.003633744,0.01435,0.01753203,0.02419941,0.006390238,0.02344867
2/6/23 21:31,652,0.01156185,0.01712316,0.01161618,0.01113548,0.02785348,0.01073004,0.01060895,0.01704173,0.01704173,0.01704173,0.01382489,0.01193823,0.03849577,0.06459543,0.01954333,0.03060968,0.01723211,0.006956987,0.007382042,0.03348136,0.01645709,0.008002858,0.02431628
2/7/23 1:31,656,0.01192679,0.0321004,0.01159407,0.002261526,0.02381963,0.01066477,0.01084439,0.01755,0.01755,0.01755,0.02729331,0.01281743,0.02632855,0.06272216,0.07881413,0.03031231,0.01421096,0.00462742,0.01338692,0.0159912,0.01603772,0.0110618,0.02649256
2/7/23 5:31,660,0.01475374,0.03829053,0.01263547,0.01091663,0.02944206,0.008076755,0.01124879,0.03219512,0.03219512,0.03219512,0.03219512,0.0134159,0.02742653,0.05675287,0.07394048,0.04174282,0.01278252,0.005727392,0.01427514,0.01251562,0.03021525,0.008920891,0.01320128
2/7/23 9:31,664,0.01344203,0.01031352,0.01031352,0.02137113,0.02683783,0.008236364,0.009070063,0.03297032,0.03297032,0.03297032,0.03297032,0.01378843,0.02645064,0.05232562,0.08728004,0.04199104,0.02755514,0.004625305,0.014,0.01785003,0.01910639,0.01190397,0.03051501
2/7/23 13:31,668,0.01347458,0.009373226,0.009373226,0.007582938,0.02016824,0.00789638,0.008996238,0.0178236,0.0178236,0.0178236,0.0178236,0.01666277,0.03071544,0.04361193,0.01927847,0.04354439,0.01392511,0.007288503,0.006555184,0.01692641,0.01832958,0.007445595,0.01245825
2/7/23 17:31,672,0.01470589,0.006620133,0.006620133,0.005680967,0.0244839,0.007860095,0.00945164,0.01750764,0.01750764,0.01750764,0.01750764,0.01263265,0.02737189,0.04042948,0.04533487,0.04156346,0.01433947,0.005161093,0.006555184,0.005501729,0.01342958,0.00976303,0.02530744
2/7/23 21:31,676,0.01066056,0.008072262,0.008072262,0.01024288,0.0239638,0.008854116,0.009967367,0.01265962,0.01265962,0.01265962,0.01265962,0.01439125,0.02605482,0.04048337,0.008772262,0.0360983,0.01233527,0.008279149,0.006555184,0.01553351,0.01185281,0.007316619,0.01784361
2/8/23 1:31,680,0.01148702,0.008040923,0.008040923,0.002486004,0.02820563,0.007609543,0.01132003,0.00935229,0.00935229,0.00935229,0.00935229,0.01342703,0.02183126,0.04234711,0.04432492,0.03893727,0.01559607,0.007484109,0.006555184,0.01042125,0.01710122,0.01612452,0.01429337
2/8/23 5:31,684,0.01294918,0.005992915,0.005992915,0.01137973,0.0208954,0.008762022,0.007960157,0.01267665,0.01267665,0.01267665,0.01267665,0.01415996,0.02386514,0.04497605,0.01513123,0.03340245,0.008697789,0.008478122,0.006555184,0.01287055,0.01314346,0.01429312,0.02151482
2/8/23 9:31,688,0.01025261,0.00679986,0.00679986,0.01027011,0.01909831,0.00766057,0.009969254,0.01908501,0.01908501,0.01908501,0.01908501,0.02430846,0.02440522,0.03999493,0.006274914,0.03605486,0.01549124,0.01027639,0.006555184,0.01236645,0.02361618,0.006487619,0.01664017
2/8/23 13:31,692,0.01017759,0.007857175,0.007857175,0.007757196,0.01896149,0.008151579,0.006217,0.002217846,0.002217846,0.002217846,0.002217846,0.02389571,0.02435015,0.04056466,0.01018131,0.03777999,0.01541733,0.009207483,0.006555184,0.005072108,0.01387544,0.01027089,0.02139092
2/8/23 17:31,696,0.009204852,0.006720065,0.006720065,0.004641629,0.01723246,0.007887543,0.00728003,0.007517674,0.007517674,0.007517674,0.007517674,0.02619394,0.05693204,0.03973659,0.007519257,0.04015817,0.0163924,0.006730474,0.006555184,0.01288667,0.01878518,0.004371425,0.01601691
2/8/23 21:31,700,0.01144115,0.007231949,0.007231949,0.01035545,0.02059331,0.007050385,0.01003108,0.007481589,0.007481589,0.007481589,0.007481589,0.021785,0.04871285,0.03511842,0.005588477,0.03628264,0.01519625,0.007958155,0.006555184,0.006963978,0.01176189,0.00527214,0.02152791
2/9/23 1:31,704,0.01133794,0.007243184,0.007243184,0.005117682,0.02094305,0.006070065,0.006065065,0.004795159,0.004795159,0.004795159,0.004795159,0.02442425,0.03661972,0.03588826,0.008195175,0.03967424,0.01458355,0.01261461,0.006555184,0.008256451,0.01393298,0.007241197,0.01893947
2/9/23 5:31,708,0.01037123,0.006758888,0.006758888,0.009266683,0.01916547,0.006925065,0.008087276,0.006772173,0.006772173,0.006772173,0.006772173,0.02286279,0.04805681,0.02924741,0.005479433,0.0357318,0.01306633,0.005731516,0.006555184,0.009211866,0.01535292,0.01402555,0.01546172
2/9/23 9:31,712,0.008310716,0.006696328,0.006696328,0.006964924,0.01847525,0.006335716,0.006782664,0.01031669,0.01031669,0.01031669,0.01031669,0.01614705,0.05017725,0.03280276,0.01127072,0.04121783,0.01943693,0.005657251,0.01444757,0.008942628,0.01375096,0.007509605,0.02033543